"","GEOID","state","county_name","distance_nearest_hub(mile)","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","geometry"
"1992","40067","Oklahoma","Jefferson",95.5322024716146,"Oklahoma Food Cooperative","500026","40109","Oklahoma","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-168081.295644723, 1229006.20361041)
"1993","40009","Oklahoma","Beckham",119.691830568121,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-332047.747694337, 1363304.77712337)
"1994","40001","Oklahoma","Adair",36.4045704046041,"Market Center of the Ozarks","501301","05143","Washington",NA,TRUE,c(120011.793692358, 1426561.4163102)
"1995","47139","Tennessee","Polk",22.8955908521478,"The Food Hub - Mainstreet Athens","501512","47107","McMinn",NA,TRUE,c(1034695.52304377, 1402767.82965204)
"1996","48181","Texas","Grayson",38.0785549962226,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(-62431.7875104254, 1173489.8499739)
"1997","18019","Indiana","Clark",16.0455288251453,"New Root's Fresh Stop Project","500062","21111","Jefferson","Fresh fruits;Fresh vegetables;Eggs;Herbs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(887734.182253504, 1764428.74019538)
"1998","18153","Indiana","Sullivan",30.2367762605873,"Illiana Ag Alliance","500037","17023","Clark","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(734737.023851823, 1818068.83270122)
"1999","20043","Kansas","Doniphan",57.5487244921655,"The Kansas City Food Hub","500217","20091","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(72416.5502973516, 1863551.14225644)
"2000","20157","Kansas","Republic",73.7090793379237,"Robinette Farms","501236","31109","Lancaster",NA,TRUE,c(-140007.786146622, 1868889.95708749)
"2001","40025","Oklahoma","Cimarron",113.804025230215,"Amarillo Global Food Hub","501517","48375","Potter",NA,TRUE,c(-576090.025156109, 1542324.76144008)
"2002","20119","Kansas","Meade",162.793056626873,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-383564.876700645, 1586241.7278916)
"2003","20099","Kansas","Labette",18.8935360226637,"Schenker Family Farms, Inc.","500084","20037","Crawford","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Honey;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(61767.1696305373, 1572411.21256761)
"2004","21083","Kentucky","Graves",56.2839056919655,"LEAF Food Hub, LLC","500136","17087","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(649626.669360233, 1544843.74290761)
"2005","21105","Kentucky","Hickman",59.3718455117659,"LEAF Food Hub, LLC","500136","17087","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(621331.83712895, 1537665.93629033)
"2006","23005","Maine","Cumberland",12.8505200476217,"Native Maine Produce & Specialty Foods","501115","23005","Cumberland",NA,FALSE,c(2025791.65326761, 2591723.57999177)
"2007","48197","Texas","Hardeman",132.884054913903,"High Plains Food Bank","501515","48375","Potter",NA,TRUE,c(-342070.644438653, 1254156.93750856)
"2008","18171","Indiana","Warren",36.5544502755562,"This Old Farm, Inc.","500126","18023","Clinton","Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(727154.834655134, 1958942.56723851)
"2009","18141","Indiana","St. Joseph",58.7527344776811,"KVCC FIC Food Hub","500111","26077","Kalamazoo","Fresh fruits;Fresh vegetables;Herbs;Mushrooms;",TRUE,c(801801.803237499, 2109013.82157498)
"2010","18003","Indiana","Allen",4.56258300053969,"Plowshares Cooperative Food Hub","501169","18003","Allen",NA,FALSE,c(909150.978333192, 2061518.0126549)
"2011","20005","Kansas","Atchison",47.8478255341582,"The Kansas City Food Hub","500217","20091","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Herbs;Grains/flour;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(58475.5723604339, 1834720.42229845)
"2012","34017","New Jersey","Hudson",7.21474837185813,"Happy Valley Meat Company","500114","36047","Kings","Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(1819950.02366715, 2180838.95163531)
"2013","01079","Alabama","Lawrence",42.7610927641969,"Farm Food Collaborative / Food Bank of North Alabama","500138","01089","Madison","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,c(790293.397915179, 1309436.03436809)
"2014","21041","Kentucky","Carroll",31.9629739872862,"Fresh Local Food Collaborative of SE Indiana","500182","18029","Dearborn","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(935433.873793369, 1791269.63790549)
"2015","23013","Maine","Knox",24.8375392908687,"Peak Season Produce","501116","23027","Waldo",NA,TRUE,c(2111506.14367675, 2650112.40938226)
"2016","21037","Kentucky","Campbell",11.5532234501944,"Ohio Valley Food Connetion, LLC","500089","21117","Kenton","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;",FALSE,c(995313.326041245, 1829836.84853729)
"2017","21023","Kentucky","Bracken",35.2207758811535,"Ohio Valley Food Connetion, LLC","500089","21117","Kenton","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;",TRUE,c(1023573.94156794, 1804248.79207656)
"2018","27135","Minnesota","Roseau",137.758378536669,"Moorhead Farmers Market Food Hub","501175","27027","Clay",NA,TRUE,c(14060.4132894211, 2863532.85872396)
"2019","27063","Minnesota","Jackson",77.818423781002,"Dakota Fresh Food Hub","500218","46099","Minnehaha","Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(67922.8841263315, 2298270.8331544)
"2020","34039","New Jersey","Union",19.0570026388076,"Happy Valley Meat Company","500114","36047","Kings","Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(1802840.2047474, 2167561.45078607)
"2021","13109","Georgia","Evans",78.9482434001301,"Gullah Farmers Cooperative Association","501263","45013","Beaufort",NA,TRUE,c(1319778.81255795, 1107427.40548106)
"2022","40053","Oklahoma","Grant",93.5452015614253,"OKC Food Hub","501243","40109","Oklahoma",NA,TRUE,c(-157884.384061494, 1529396.18933619)
"2023","40071","Oklahoma","Kay",96.2087485851584,"OKC Food Hub","501243","40109","Oklahoma",NA,TRUE,c(-101104.02851618, 1530974.62267298)
"2024","40115","Oklahoma","Ottawa",9.64305350533462,"Quapaw Farmers Market & Food Hub","501244","40115","Ottawa",NA,FALSE,c(105100.764150079, 1532978.4197295)
"2025","01037","Alabama","Coosa",117.215360304986,"The Common Market Georgia","500112","13121","Fulton","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Tofu/non-animal protein;",TRUE,c(904834.72178846, 1142645.76012219)
"2026","21015","Kentucky","Boone",13.7235230623156,"Fresh Local Food Collaborative of SE Indiana","500182","18029","Dearborn","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",FALSE,c(965311.694782196, 1828839.14391439)
"2027","28045","Mississippi","Hancock",39.41195808695,"Ocean Springs Fresh Market","500016","28059","Jackson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(623887.432105678, 836985.429878817)
"2028","28147","Mississippi","Walthall",81.6930629128679,"Up in Farms Food Hub","500149","28049","Hinds","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Herbs;Honey;Maple products;Mushrooms;Nuts;",TRUE,c(559803.281498365, 914335.03075053)
"2029","13255","Georgia","Spalding",28.0059563838414,"Royal Food Service","500078","13121","Fulton","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;",TRUE,c(1081708.36814215, 1199178.0429053)
"2030","13247","Georgia","Rockdale",1.09400197206917,"One Source Foods","500076","13247","Rockdale","Baked goods;Coffee/tea;Fish/seafood;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(1099835.51974654, 1245718.59406865)
"2031","40085","Oklahoma","Love",71.22491225711,"Profound Foods","500209","48085","Collin","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;meal kits;",TRUE,c(-114144.729352138, 1210129.61298612)
"2032","41057","Oregon","Tillamook",29.4404020833864,"Adelante Mujeres Distributor","500039","41067","Washington","Fresh fruits;Fresh vegetables;",TRUE,c(-2136598.68812967, 2810973.75472635)
"2033","01127","Alabama","Walker",75.3071095331998,"Farm Food Collaborative / Food Bank of North Alabama","500138","01089","Madison","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Juices/non-alcoholic ciders;value-added products (kombuchas, krauts, etc.);",TRUE,c(798887.132860976, 1229599.73821748)
"2034","22023","Louisiana","Cameron",73.7580999743843,"Acadiana Food Hub","500170","22055","Lafayette","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Herbs;Grains/flour;Honey;",TRUE,c(270855.334933676, 759614.033755014)
"2035","28095","Mississippi","Monroe",107.47731866733,"4Rivers Fresh Foods","500073","28033","DeSoto","Fresh fruits;Fresh vegetables;Baked goods;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Mushrooms;",TRUE,c(689721.868497457, 1230231.61537282)
"2036","29149","Missouri","Oregon",110.543042289938,"Springfield Community Gardens Food Hub","501171","29077","Greene",NA,TRUE,c(406788.402932045, 1525487.87183245)
"2037","35023","New Mexico","Hidalgo",60.0695438805857,"The Local Co-op","501795","04003","Cochise","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-1193390.60603948, 1062021.70618058)
"2038","35031","New Mexico","McKinley",79.8439166924929,"Harvest Food Hub & Kitchen","501234","35045","San Juan",NA,TRUE,c(-1098543.34321713, 1462794.95142214)
"2039","35015","New Mexico","Eddy",144.275693964508,"Desert Spoon Food Hub","500200","35013","Doña Ana","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-775377.016697631, 1078191.3896353)
"2040","40045","Oklahoma","Ellis",134.150646519383,"Oklahoma Food Cooperative","500026","40109","Oklahoma","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(-334365.673675292, 1469752.41942249)
"2041","41037","Oregon","Lake",86.7685554504222,"Country Natural Beef","500028","41025","Harney","Red/other non-poultry meat and products;",TRUE,c(-1961625.3264842, 2452385.092027)
"2042","22019","Louisiana","Calcasieu",78.6575703274457,"Acadiana Food Hub","500170","22055","Lafayette","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Herbs;Grains/flour;Honey;",TRUE,c(253906.101972744, 798371.907667088)
"2043","27169","Minnesota","Winona",47.7472908590376,"GROWN Locally","501166","19191","Winneshiek",NA,TRUE,c(337280.125860545, 2340344.45144002)
"2044","29133","Missouri","Mississippi",54.8800922080289,"LEAF Food Hub, LLC","500136","17087","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,c(592325.483447647, 1552398.06414998)
"2045","29173","Missouri","Ralls",50.4652157883071,"Farmer Girl Grassfed & Pasture Raised Meats","501172","29219","Warren",NA,TRUE,c(381280.966215104, 1843025.39121148)
"2046","36085","New York","Richmond",13.5201312883238,"Happy Valley Meat Company","500114","36047","Kings","Poultry/fowl meat and products;Red/other non-poultry meat and products;",FALSE,c(1817674.03234614, 2161892.41452956)
"2047","36087","New York","Rockland",17.8391407714936,"Salt Road Food Hub","501231","34031","Passaic",NA,FALSE,c(1813535.84213337, 2226689.03668809)
"2048","41059","Oregon","Umatilla",35.754202610859,"Walla Walla Food Hub","501255","53071","Walla Walla",NA,TRUE,c(-1757814.22210354, 2722726.78198713)
"2049","41063","Oregon","Wallowa",66.1938466640323,"Walla Walla Food Hub","501255","53071","Walla Walla",NA,TRUE,c(-1639794.03424251, 2693615.95446909)
"2050","27055","Minnesota","Houston",29.7783091985903,"GROWN Locally","501166","19191","Winneshiek",NA,TRUE,c(361792.830868601, 2306238.66458634)
"2051","27115","Minnesota","Pine",67.5405661499471,"Kilimo Food Hub","501174","27003","Anoka",NA,TRUE,c(252235.575080997, 2574532.7046921)
"2052","29510","Missouri","St. Louis",0.927776804788134,"North Sarah Food Hub","501170","29510","St. Louis",NA,FALSE,c(495948.845243678, 1749108.96886335)
"2053","29005","Missouri","Atchison",63.2023631325222,"Nebraska Food Cooperative","500058","31055","Douglas","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,c(48113.1693999068, 1935382.65329896)
"2054","36003","New York","Allegany",66.1899995728965,"Headwater Foods, Inc","500024","36055","Monroe","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,c(1464319.22734602, 2278553.75040396)
